lr_fpr,lr_tpr,xgb_fpr,xgb_tpr
0.0005433016020431855,0.0012846291331546024,0.00025539818899465987,0.0024389335716413466
0.000547945205479452,0.0012846291331546024,0.0002600417924309264,0.0024389335716413466
0.000547945205479452,0.001303246946678582,0.0002600417924309264,0.0024947870122132856
0.0005525888089157186,0.001303246946678582,0.00026468539586719294,0.0024947870122132856
0.0005525888089157186,0.0014335716413464402,0.00026468539586719294,0.002532022639261245
0.0005572324123519852,0.0014335716413464402,0.000273972602739726,0.002532022639261245
0.0005572324123519852,0.00145218945487042,0.000273972602739726,0.002550640452785225
0.0005758068260970513,0.00145218945487042,0.0002786162061759926,0.002550640452785225
0.0005758068260970513,0.0015080428954423592,0.0002786162061759926,0.0025878760798331846
0.0005804504295333178,0.0015080428954423592,0.00028790341304852566,0.0025878760798331846
0.0005804504295333178,0.001601131963062258,0.00028790341304852566,0.0027926720285969616
0.000589737636405851,0.001601131963062258,0.0002925470164847922,0.0027926720285969616
0.000589737636405851,0.0016383675901102174,0.0002925470164847922,0.00290437890974084
0.0005943812398421175,0.0016383675901102174,0.00029719061992105873,0.00290437890974084
0.0005943812398421175,0.0017128388442061364,0.00029719061992105873,0.0029229967232648198
0.0005990248432783841,0.0017128388442061364,0.00030183422335732527,0.0029229967232648198
0.0005990248432783841,0.0017314566577301162,0.00030183422335732527,0.002997467977360739
0.0006036684467146505,0.0017314566577301162,0.00032040863710239146,0.002997467977360739
0.0006036684467146505,0.0017873100983020554,0.00032040863710239146,0.003034703604408698
0.0006222428604597168,0.0017873100983020554,0.000325052240538658,0.003034703604408698
0.0006222428604597168,0.0018059279118260352,0.000325052240538658,0.003053321417932678
0.0006268864638959833,0.0018059279118260352,0.00032969584397492453,0.003053321417932678
0.0006268864638959833,0.0018431635388739946,0.00032969584397492453,0.0031091748585046174
0.0006408172742047829,0.0018431635388739946,0.00033433944741119106,0.0031091748585046174
0.0006408172742047829,0.0018803991659219542,0.00033433944741119106,0.0031464104855525765
0.0006454608776410495,0.0018803991659219542,0.0003436266542837242,0.0031464104855525765
0.0006454608776410495,0.0019176347929699136,0.0003436266542837242,0.003202263926124516
0.000650104481077316,0.0019176347929699136,0.0003482702577199907,0.003202263926124516
0.000650104481077316,0.0019362526064938934,0.0003482702577199907,0.0032394995531724756
0.0006593916879498491,0.0019362526064938934,0.00035291386115625725,0.0032394995531724756
0.0006593916879498491,0.002047959487637772,0.00035291386115625725,0.0032581173666964554
